DATE_KEY,REF,AGE,ACCOUNT,TYPE,INFLOW,OUTFLOW,OA,SA,MA,RA,LOANS,EXCESS,MESSAGE
2035-06-30,100000515,60,oa,inflow,219.04,0.0,15705.930000000028,15705.930000000028,15705.930000000028,15705.930000000028,15705.930000000028,15705.930000000028,oa-Allocation for oa at age 60-219.04
2035-06-30,100000516,60,ma,inflow,2299.92,0.0,271342.0600000009,271342.0600000009,271342.0600000009,271342.0600000009,271342.0600000009,271342.0600000009,ma-Allocation for ma at age 60-2299.92
2035-06-30,100000517,60,ra,inflow,219.04,0.0,124656.26999999954,124656.26999999954,124656.26999999954,124656.26999999954,124656.26999999954,124656.26999999954,ra-Allocation for ra at age 60-219.04
2035-07-31,100000518,61,oa,inflow,219.04,0.0,15924.970000000028,15924.970000000028,15924.970000000028,15924.970000000028,15924.970000000028,15924.970000000028,oa-Allocation for oa at age 61-219.04
2035-07-31,100000519,61,ma,inflow,2299.92,0.0,273641.9800000009,273641.9800000009,273641.9800000009,273641.9800000009,273641.9800000009,273641.9800000009,ma-Allocation for ma at age 61-2299.92
2035-07-31,100000520,61,ra,inflow,219.04,0.0,124875.30999999953,124875.30999999953,124875.30999999953,124875.30999999953,124875.30999999953,124875.30999999953,ra-Allocation for ra at age 61-219.04
2035-08-31,100000521,61,oa,inflow,219.04,0.0,16144.01000000003,16144.01000000003,16144.01000000003,16144.01000000003,16144.01000000003,16144.01000000003,oa-Allocation for oa at age 61-219.04
2035-08-31,100000522,61,ma,inflow,2299.92,0.0,275941.9000000009,275941.9000000009,275941.9000000009,275941.9000000009,275941.9000000009,275941.9000000009,ma-Allocation for ma at age 61-2299.92
2035-08-31,100000523,61,ra,inflow,219.04,0.0,125094.34999999953,125094.34999999953,125094.34999999953,125094.34999999953,125094.34999999953,125094.34999999953,ra-Allocation for ra at age 61-219.04
2035-09-30,100000524,61,oa,inflow,219.04,0.0,16363.05000000003,16363.05000000003,16363.05000000003,16363.05000000003,16363.05000000003,16363.05000000003,oa-Allocation for oa at age 61-219.04
2035-09-30,100000525,61,ma,inflow,2299.92,0.0,278241.8200000009,278241.8200000009,278241.8200000009,278241.8200000009,278241.8200000009,278241.8200000009,ma-Allocation for ma at age 61-2299.92
2035-09-30,100000526,61,ra,inflow,219.04,0.0,125313.38999999952,125313.38999999952,125313.38999999952,125313.38999999952,125313.38999999952,125313.38999999952,ra-Allocation for ra at age 61-219.04
2035-10-31,100000527,61,oa,inflow,219.04,0.0,16582.09000000003,16582.09000000003,16582.09000000003,16582.09000000003,16582.09000000003,16582.09000000003,oa-Allocation for oa at age 61-219.04
2035-10-31,100000528,61,ma,inflow,2299.92,0.0,280541.74000000086,280541.74000000086,280541.74000000086,280541.74000000086,280541.74000000086,280541.74000000086,ma-Allocation for ma at age 61-2299.92
2035-10-31,100000529,61,ra,inflow,219.04,0.0,125532.42999999951,125532.42999999951,125532.42999999951,125532.42999999951,125532.42999999951,125532.42999999951,ra-Allocation for ra at age 61-219.04
2035-11-30,100000530,61,oa,inflow,219.04,0.0,16801.13000000003,16801.13000000003,16801.13000000003,16801.13000000003,16801.13000000003,16801.13000000003,oa-Allocation for oa at age 61-219.04
2035-11-30,100000531,61,ma,inflow,2299.92,0.0,282841.66000000085,282841.66000000085,282841.66000000085,282841.66000000085,282841.66000000085,282841.66000000085,ma-Allocation for ma at age 61-2299.92
2035-11-30,100000532,61,ra,inflow,219.04,0.0,125751.4699999995,125751.4699999995,125751.4699999995,125751.4699999995,125751.4699999995,125751.4699999995,ra-Allocation for ra at age 61-219.04
2035-12-31,100000533,61,oa,inflow,219.04,0.0,17020.17000000003,17020.17000000003,17020.17000000003,17020.17000000003,17020.17000000003,17020.17000000003,oa-Allocation for oa at age 61-219.04
2035-12-31,100000534,61,ma,inflow,2299.92,0.0,285141.58000000083,285141.58000000083,285141.58000000083,285141.58000000083,285141.58000000083,285141.58000000083,ma-Allocation for ma at age 61-2299.92
2035-12-31,100000535,61,ra,inflow,219.04,0.0,125970.5099999995,125970.5099999995,125970.5099999995,125970.5099999995,125970.5099999995,125970.5099999995,ra-Allocation for ra at age 61-219.04
2035-12-31,100000536,61,oa,inflow,56.73,0.0,17076.90000000003,17076.90000000003,17076.90000000003,17076.90000000003,17076.90000000003,17076.90000000003,oa-Interest for ra at age 61-56.73
2035-12-31,100000537,61,ma,inflow,950.47,0.0,286092.0500000008,286092.0500000008,286092.0500000008,286092.0500000008,286092.0500000008,286092.0500000008,ma-Interest for ra at age 61-950.47
2035-12-31,100000538,61,ra,inflow,419.9,0.0,126390.4099999995,126390.4099999995,126390.4099999995,126390.4099999995,126390.4099999995,126390.4099999995,ra-Interest for ra at age 61-419.90
2035-12-31,100000539,61,ra,inflow,50.0,0.0,126440.4099999995,126440.4099999995,126440.4099999995,126440.4099999995,126440.4099999995,126440.4099999995,ra-Extra Interest for ra at age 61-50.00
2036-01-31,100000540,61,oa,inflow,219.04,0.0,17295.94000000003,17295.94000000003,17295.94000000003,17295.94000000003,17295.94000000003,17295.94000000003,oa-Allocation for oa at age 61-219.04
2036-01-31,100000541,61,ma,inflow,2299.92,0.0,288391.9700000008,288391.9700000008,288391.9700000008,288391.9700000008,288391.9700000008,288391.9700000008,ma-Allocation for ma at age 61-2299.92
2036-01-31,100000542,61,ra,inflow,219.04,0.0,126659.44999999949,126659.44999999949,126659.44999999949,126659.44999999949,126659.44999999949,126659.44999999949,ra-Allocation for ra at age 61-219.04
2036-02-29,100000543,61,oa,inflow,219.04,0.0,17514.980000000032,17514.980000000032,17514.980000000032,17514.980000000032,17514.980000000032,17514.980000000032,oa-Allocation for oa at age 61-219.04
2036-02-29,100000544,61,ma,inflow,2299.92,0.0,290691.89000000077,290691.89000000077,290691.89000000077,290691.89000000077,290691.89000000077,290691.89000000077,ma-Allocation for ma at age 61-2299.92
2036-02-29,100000545,61,ra,inflow,219.04,0.0,126878.48999999948,126878.48999999948,126878.48999999948,126878.48999999948,126878.48999999948,126878.48999999948,ra-Allocation for ra at age 61-219.04
2036-03-31,100000546,61,oa,inflow,219.04,0.0,17734.020000000033,17734.020000000033,17734.020000000033,17734.020000000033,17734.020000000033,17734.020000000033,oa-Allocation for oa at age 61-219.04
2036-03-31,100000547,61,ma,inflow,2299.92,0.0,292991.81000000075,292991.81000000075,292991.81000000075,292991.81000000075,292991.81000000075,292991.81000000075,ma-Allocation for ma at age 61-2299.92
2036-03-31,100000548,61,ra,inflow,219.04,0.0,127097.52999999947,127097.52999999947,127097.52999999947,127097.52999999947,127097.52999999947,127097.52999999947,ra-Allocation for ra at age 61-219.04
2036-04-30,100000549,61,oa,inflow,219.04,0.0,17953.060000000034,17953.060000000034,17953.060000000034,17953.060000000034,17953.060000000034,17953.060000000034,oa-Allocation for oa at age 61-219.04
